test_id,is_duplicate
722,0.0827905528554
723,0.0048840391653
724,0.0478066077622
725,0.361902123618
726,0.001215272764
727,0.00784721877508
728,0.728247431917
729,0.277300507106
730,0.0941650438167
731,0.00101946876365
732,0.399627656614
733,0.0643022754857
734,0.616301472389
735,0.00125226880614
736,0.147653425002
737,0.000607077076402
738,0.00232254815896
739,0.108238930622
740,0.136726932705
741,0.650128007373
742,0.55318866019
743,0.000682479974709
744,0.00467671069758
745,0.207462894969
746,0.000499923114953
747,0.00200205480195
748,0.00705773294984
749,0.0239167728602
750,0.0492166146947
751,0.000510727632358
752,0.00335256999278
753,0.536165403571
754,0.000758936285246
755,0.364785855128
756,0.678724439306
757,0.121549044208
758,0.0524458835598
759,0.01985007365
760,0.512735459204
761,0.144897662837
762,0.00033543380875
763,0.00220547233432
764,0.0345564726325
765,0.143601960761
766,0.000912500814543
767,0.642327711152
768,0.00119808395507
769,0.00253118189411
770,0.0124334083852
771,0.0259508448484
772,0.0458778381336
773,0.0457342349079
774,0.0587771300028
775,0.103217265821
776,0.0111130197587
777,0.00115325287549
778,0.0162782630485
779,0.0635342575424
780,0.0558911645055
781,0.0603663878002
782,0.499426657839
783,0.00958411726711
784,0.462107541945
785,0.207196315126
786,0.422021245218
787,0.000734388753454
788,0.000249814152431
789,0.876534389886
790,0.0708479233977
791,0.000610144220662
792,0.0409276419165
793,0.199504001442
794,0.337859346987
795,0.247783764153
796,0.187481030806
797,0.0976094749687
798,0.245074919209
799,0.000798288689691
800,0.00381777487533
801,0.0170353743972
802,0.0547536342986
803,0.00417354491692
804,0.000347268148075
805,0.0018228455551
806,0.000494809319246
807,0.00288698687241
808,0.00248368858918
809,0.00256683057944
810,0.465785027835
811,0.0351989312175
812,0.670638069083
813,0.0108322877365
814,0.115902162105
815,0.94304681395
816,0.0585342387163
817,0.000691893612029
818,0.00115865079232
819,0.00345947728286
820,0.0036866598925
821,0.0286487508212
822,0.0229369903071
823,0.0926914577697
824,0.163421357769
825,0.255355592863
826,0.0122522718824
827,0.000703504975385
828,0.00126117770338
829,0.00281496277704
830,0.321600124051
831,0.0421670742792
832,0.0576394289252
833,0.47242005062
834,0.379009720298
835,0.0664785035413
836,0.79102652202
837,0.00523366876633
838,0.0150825979366
839,0.00609221381164
840,0.055771755913
841,0.186733749417
842,0.631625453454
843,0.000579030321244
844,0.00197652034403
845,0.933667090899
846,0.171450176226
847,0.00935061446139
848,0.0991527235724
849,0.000550817401497
850,0.151738688618
851,0.0400904330965
852,0.00248303418709
853,0.00164413204574
854,0.000377195358142
855,0.100015565951
856,0.000761247106107
857,0.000232206238173
858,0.000384251898908
859,0.0967102808899
860,0.23255624777
861,0.00302664506844
862,0.138702091038
863,0.000468639832383
864,0.0337784531136
865,0.014430785879
866,0.210227094664
867,0.0233264828162
868,0.000921562806616
869,0.0858993004449
870,0.822688613691
871,0.773874965085
872,0.160547281676
873,0.217990283908
874,0.116937621745
875,0.00261313588202
876,0.103477451243
877,0.0444673766836
878,0.628637988456
879,0.00294448495147
880,0.702553064681
881,0.00689053202226
882,0.00265880952861
883,0.000575011409298
884,0.554469942092
885,0.230929879574
886,0.0009480566185
887,0.000637185305769
888,0.00875690945855
889,0.00114016858949
890,0.0686783508794
891,0.132797272115
892,0.497115749291
893,0.03951094171
894,0.0121404833773
895,0.0237110648899
896,0.0927747004972
897,0.370259354064
898,0.00298855861728
899,0.00795764304311
900,0.00200314799439
901,0.177860751094
902,0.313251402178
903,0.00340596604051
904,0.583804369179
905,0.000471874449635
906,0.0100404962372
907,0.15399954475
908,0.00436702802796
909,0.00385191730808
910,0.205399463341
911,0.00528580810009
912,0.116077575217
913,0.173723151356
914,0.0101009611366
915,0.0103579317842
916,0.0367658982223
917,0.318637969256
918,0.505201338158
919,0.300591805113
920,0.189958133879
921,0.000642937698372
922,0.00124461397921
923,0.000570052663786
924,0.0432377630085
925,0.00846449448693
926,0.00385674197732
927,0.0021858415311
928,0.0349422553907
929,0.153620784399
930,0.124667845699
931,0.152536923954
932,0.0589711820335
933,0.198234849968
934,0.0717800681672
935,0.701237966989
936,0.65679303384
937,0.000595196850226
938,0.0864780043604
939,0.682365149789
940,0.503976001133
941,0.370654791032
942,0.157793912447
943,0.030387404872
944,0.0201327914395
945,0.458508177099
946,0.151279563183
947,0.00155287622404
948,0.0911392029344
949,0.324720700404
950,0.000545842666031
951,0.00231301820061
952,0.0266841907758
953,0.0841444037511
954,0.883459423185
955,0.431595107491
956,0.817301435879
957,0.484466486112
958,0.342778826395
959,0.00254256320579
960,0.0809990367953
961,0.00165011550376
962,0.384641023936
963,0.06264525128
964,0.0118842398536
965,0.109936260271
966,0.000816670545745
967,0.00917289583019
968,0.0533613811856
969,0.208434902702
970,0.091023563882
971,0.0470033336776
972,0.000600327300518
973,0.520628475716
974,0.0249976551196
975,0.00052914096531
976,0.0511228682048
977,0.000567527377122
978,0.343866478948
979,0.00303890961531
980,0.51657142712
981,0.200494094147
982,0.255368590637
983,0.0271580727082
984,0.152332335465
985,0.0271261201034
986,0.0823440531231
987,0.00581986776154
988,0.00208164216461
989,0.0311106144828
990,0.324428115974
991,0.0866693750668
992,0.0286513726078
993,0.0161681044573
994,0.000922331074838
995,0.552504982019
996,0.00219470782089
997,0.142727469308
998,0.00132114670128
999,0.528571816878
1000,0.0312159830337
1001,0.00173839562035
1002,0.555616105022
1003,0.07579809177
1004,0.00383302817202
1005,0.23500892906
1006,0.000735743806127
1007,0.320213638403
1008,0.157807782449
1009,0.294559729436
1010,0.118895607897
1011,0.252882612819
1012,0.527519622932
1013,0.0037078578743
1014,0.107779505708
1015,0.00536170703136
1016,0.894688357089
1017,0.00246319032658
1018,0.00241120064721
1019,0.800484846974
1020,0.103576591932
1021,0.00503711228482
1022,0.204677881405
1023,0.000572707242923
1024,0.00842598886906
1025,0.000759078838506
1026,0.359291119587
1027,0.0177704559832
1028,0.447902809261
1029,0.311475895454
1030,0.0139725480105
1031,0.00830220529973
1032,0.186884652404
1033,0.855529017746
1034,0.00122136428238
1035,0.000722246275179
1036,0.585286577769
1037,0.0585317913018
1038,0.00213398871042
1039,0.0514030178778
1040,0.00224879593404
1041,0.14973873803
1042,0.00321799446796
1043,0.00326725157065
1044,0.00624280136899
1045,0.00263741459739
1046,0.000731686523464
1047,0.00596177735596
1048,0.112930010136
1049,0.0308853307132
1050,0.000847478711475
1051,0.224369190578
1052,0.0142845700371
1053,0.000222498392515
1054,0.447254729586
1055,0.0147807664982
1056,0.0576324179683
1057,0.000468440944308
1058,0.019107615442
1059,0.0316951280886
1060,0.163906341707
1061,0.215148178166
1062,0.0238524963061
1063,0.0012366725291
1064,0.753891833697
1065,0.00315625262144
1066,0.000674486493344
1067,0.0215043463682
1068,0.0121908394639
1069,0.157816928061
1070,0.000739334430096
1071,0.483236906081
1072,0.000799991517555
1073,0.011861972537
1074,0.00138689114703
1075,0.52623191759
1076,0.0168453710297
1077,0.00169210527809
1078,0.00267594415893
1079,0.324316223587
1080,0.12319139805
1081,0.00712796087648
1082,0.0171474766778
1083,0.203957678079
1084,0.0467615792868
1085,0.644491789448
1086,0.0251577697353
1087,0.874157864409
1088,0.406746140093
1089,0.00573131398898
1090,0.00406437200906
1091,0.0320288674162
1092,0.00300360445669
1093,0.0444323880425
1094,0.0735830911229
1095,0.00619127663591
1096,0.00168530658147
1097,0.00788741799973
1098,0.0706319706693
1099,0.126867069427
1100,0.149802644171
1101,0.333492832861
1102,0.0546386699637
1103,0.711703698076
1104,0.107909637378
1105,0.0455228107501
1106,0.00994654145808
1107,0.372988110911
1108,0.0233756476984
1109,0.460381237435
1110,0.273427719612
1111,0.00267702832867
1112,0.0019448024809
1113,0.00093556302296
1114,0.00595196239936
1115,0.042842507445
1116,0.376291132205
1117,0.112035201556
1118,0.021180202112
1119,0.381358318709
1120,0.014067869557
1121,0.000813840347091
1122,0.0100628541957
1123,0.0311029702819
1124,0.406747821468
1125,0.0184323807872
1126,0.0424329432886
1127,0.0628912345629
1128,0.000953926524813
1129,0.027886199912
1130,0.00102086931541
1131,0.0577372513325
1132,0.284439165926
1133,0.542948112863
1134,0.0233521729571
1135,0.0846311660997
1136,0.00124650714349
1137,0.00466790408446
1138,0.00507657152419
1139,0.932100147818
1140,0.0216746842307
1141,0.0187206254675
1142,0.305046828257
1143,0.5200202829
1144,0.00176675585582
1145,0.000289991616945
1146,0.000628004754393
1147,0.00158174292898
1148,0.186868449454
1149,0.00111092444044
1150,0.00478561343381
1151,0.0230220395316
1152,0.08106698873
1153,0.331346941689
1154,0.599937330605
1155,0.220036840553
1156,0.159549702633
1157,0.000485981573667
1158,0.000505067470648
1159,0.00482827444279
1160,0.0221347106058
1161,0.00217516134918
1162,0.512335551861
1163,0.0483517426283
1164,0.00019732492408
1165,0.363386811672
1166,0.11343308793
1167,0.0334578915595
1168,0.0136906392481
1169,0.0770510697372
1170,0.906944367746
1171,0.544330323277
1172,0.0472916732401
1173,0.260514042675
1174,0.842364968226
1175,0.666273061959
1176,0.039149485767
1177,0.0120587121571
1178,0.000529587069936
1179,0.115786770956
1180,0.180888476123
1181,0.00123181491249
1182,0.000487208593657
1183,0.00150478810087
1184,0.0154281920244
1185,0.000141602402256
1186,0.0136399406141
1187,0.123086712555
1188,0.178308636031
1189,0.115538461288
1190,0.000829831492067
1191,0.230449199889
1192,0.200865506405
1193,0.283807022822
1194,0.000825517861565
1195,0.00113730623452
1196,0.159538917693
1197,0.0072428461429
1198,0.197867489454
1199,0.461111099826
1200,0.531059408119
1201,0.0421291133827
1202,0.467708780367
1203,0.386048520797
1204,0.00130539080221
1205,0.012776018838
1206,0.45905923929
1207,0.0112875926693
1208,0.603568567228
1209,0.00162890138201
1210,0.233449388593
1211,0.0677478451699
1212,0.00953565205456
1213,0.216212569039
1214,0.0163439029389
1215,0.00727654210431
1216,0.000680459115096
1217,0.000646120856216
1218,0.000574642938579
1219,0.0139516644007
1220,0.359497999476
1221,0.249935277749
1222,0.211496445968
1223,0.000960829530481
1224,0.00492095243734
1225,0.357887805648
1226,0.39211753362
1227,0.0729176842449
1228,0.777990632393
1229,0.0103669349651
1230,0.0408262007143
1231,0.0413361430005
1232,0.508822702154
1233,0.125876199315
1234,0.575314395707
1235,0.00761853039729
1236,0.185592918962
1237,0.0303736266911
1238,0.066483553701
1239,0.197662089881
1240,0.000981827397752
1241,0.000539329049602
1242,0.380189057142
1243,0.0138795699159
1244,0.165486334246
1245,0.00112659998112
1246,0.421986625107
1247,0.0243595848296
1248,0.551678514334
1249,0.0311110044763
1250,0.587304422753
1251,0.000471367249852
1252,0.00102126308327
1253,0.00315385038963
1254,0.228965891526
1255,0.142631088885
1256,0.0049566526397
1257,0.0117004383447
1258,0.369826395714
1259,0.0432756878005
1260,0.029818727766
1261,0.122399305431
1262,0.0382623730177
1263,0.00741381435246
1264,0.00123686410135
1265,0.27981677398
1266,0.000506370740317
1267,0.000559360187404
1268,0.410303915246
1269,0.158549448963
1270,0.00196123004533
1271,0.93788666501
1272,0.000904125770424
1273,0.0210635977961
1274,0.0372894880305
1275,0.0186542965181
1276,0.000105437587527
1277,0.0506663313122
1278,0.958200293645
1279,0.0249851029463
1280,0.585234310663
1281,0.0634380648014
1282,0.00886713007388
1283,0.00867633504165
1284,0.00141262723109
1285,0.415763613676
1286,0.00242480166262
1287,0.0102070234683
1288,0.00210159952
1289,0.00246791954171
1290,0.40300054785
1291,0.000349965334591
1292,0.00090071674063
1293,0.00649568619263
1294,0.00129187994377
1295,0.00104584931714
1296,0.0264917687558
1297,0.730798646077
1298,0.226004061946
1299,0.00933256378537
1300,0.00859280966515
1301,0.000513701763879
1302,0.0118646553556
1303,0.145541511617
1304,0.155666912149
1305,0.00149242667735
1306,0.00423718929835
1307,0.133336546777
1308,0.000698293697059
1309,0.00485428759192
1310,0.0148214691446
1311,0.132420474107
1312,0.0272538975771
1313,0.000668588489204
1314,0.00114192587161
1315,0.0122703679446
1316,0.16953014104
1317,0.611065566191
1318,0.124966295113
1319,0.169490322607
1320,0.0519377395713
1321,0.00285930589002
1322,0.113714954294
1323,0.00447473462106
1324,0.161024379486
1325,0.253964641943
1326,0.000220267106286
1327,0.447305150395
1328,0.349649662613
1329,0.00214054858455
1330,0.753878839335
1331,0.00242645861514
1332,0.0701267766427
1333,0.476286002001
1334,0.665397179549
1335,0.00139384016731
1336,0.00341835348227
1337,0.00126486579021
1338,0.0498215971899
1339,0.0164921882397
1340,0.0263734679283
1341,0.000741085555942
1342,0.397201063537
1343,0.227837746726
1344,0.00136296781932
1345,0.0438802068396
1346,0.441416685353
1347,0.415634903583
1348,0.434557510334
1349,0.00045624033961
1350,0.0013748278555
1351,0.0385586902486
1352,0.171895325453
1353,0.182741711993
1354,0.0015919965979
1355,0.00103118456681
1356,0.304643203252
1357,0.0530381091339
1358,0.0178835790007
1359,0.0305785577912
1360,0.192407501121
1361,0.564945704403
1362,0.0152383868869
1363,0.00211408109384
1364,0.0116330813413
1365,0.00146375545793
1366,0.249850702537
1367,0.000801760858652
1368,0.00115729478932
1369,0.817871207966
1370,0.000328759061092
1371,0.150088404481
1372,0.370579907977
1373,0.193208888509
1374,0.56002725442
1375,0.117917084636
1376,0.442830121048
1377,0.382120556334
1378,0.848117852842
1379,0.00075741907613
1380,0.0333374702963
1381,0.308657920612
1382,0.150452311345
1383,0.00294143926791
1384,0.685141896218
1385,0.0130909992983
1386,0.821600885693
1387,0.202219264078
1388,0.000828375219454
1389,0.00310040953162
1390,0.199250516394
1391,0.0042980163385
1392,0.00119213665616
1393,0.00611166118725
1394,0.116427779482
1395,0.0186157566624
1396,0.0155657167083
1397,0.00552751284168
1398,0.136724926893
1399,0.495383801565
1400,0.399485675809
1401,0.0601394401731
1402,0.081319587105
1403,0.217635576806
1404,0.0538046659991
1405,0.0146104348961
1406,0.115856909974
1407,0.773308667304
1408,0.195581399269
1409,0.000628345553985
1410,0.763432666948
1411,0.37851200899
1412,0.00309914811363
